ts_start,ts_end,latency_ms,stage,gpu,frame,warmup
1761052461.3095832,1761052461.3095832,0.0,frame_read,False,189,False
1761052461.3100853,1761052461.313091,3.006,bev_warp,False,189,False
1761052461.317091,1761052461.3286002,11.509,detect_yolo,True,189,False
1761052461.3286002,1761052461.3295994,0.999,track_bytetrack,False,189,1,False
1761052461.3301015,1761052461.337107,7.005,cls_turn,True,189,1,False
1761052461.337107,1761052461.342614,5.507,cls_brake,True,189,1,False
1761052461.343616,1761052461.354656,11.04,traj_predict,True,1,30
1761052461.3697155,1761052461.3707187,1.003,video_write,False,189,False
1761052461.37172,1761052461.37172,0.0,frame_read,False,190,False
1761052461.372721,1761052461.3747208,2.0,bev_warp,False,190,False
1761052461.3777206,1761052461.3877509,10.03,detect_yolo,True,190,False
1761052461.388752,1761052461.388752,0.0,track_bytetrack,False,190,3,False
1761052461.3897526,1761052461.396963,7.21,cls_turn,True,190,1,False
1761052461.396963,1761052461.4023905,5.428,cls_brake,True,190,1,False
1761052461.4033906,1761052461.4148972,11.507,traj_predict,True,1,30
1761052461.4279506,1761052461.4289505,1.0,video_write,False,190,False
1761052461.4289505,1761052461.4289505,0.0,frame_read,False,191,False
1761052461.430453,1761052461.4324586,2.006,bev_warp,False,191,False
1761052461.436459,1761052461.4469683,10.509,detect_yolo,True,191,False
1761052461.4479687,1761052461.4479687,0.0,track_bytetrack,False,191,1,False
1761052461.4489691,1761052461.456486,7.517,cls_turn,True,191,1,False
1761052461.456486,1761052461.4620042,5.518,cls_brake,True,191,1,False
1761052461.4630044,1761052461.4740353,11.031,traj_predict,True,1,30
1761052461.4885418,1761052461.4895415,1.0,video_write,False,191,False
1761052461.4900446,1761052461.4900446,0.0,frame_read,False,192,False
1761052461.4910479,1761052461.492051,1.003,bev_warp,False,192,False
1761052461.4950502,1761052461.5075574,12.507,detect_yolo,True,192,False
1761052461.5075574,1761052461.5085566,0.999,track_bytetrack,False,192,1,False
1761052461.5085566,1761052461.5160644,7.508,cls_turn,True,192,1,False
1761052461.5170658,1761052461.522572,5.506,cls_brake,True,192,1,False
1761052461.5235724,1761052461.5335946,10.022,traj_predict,True,1,30
1761052461.5450995,1761052461.5460994,1.0,video_write,False,192,False
1761052461.547101,1761052461.547101,0.0,frame_read,False,193,False
1761052461.5481007,1761052461.5496047,1.504,bev_warp,False,193,False
1761052461.5526114,1761052461.5631194,10.508,detect_yolo,True,193,False
1761052461.5641208,1761052461.5641208,0.0,track_bytetrack,False,193,1,False
1761052461.5641208,1761052461.5711334,7.013,cls_turn,True,193,1,False
1761052461.5711334,1761052461.5761359,5.002,cls_brake,True,193,1,False
1761052461.5771358,1761052461.5866442,9.508,traj_predict,True,1,30
1761052461.5996666,1761052461.6006746,1.008,video_write,False,193,False
1761052461.6006746,1761052461.6006746,0.0,frame_read,False,194,False
1761052461.6016726,1761052461.604671,2.998,bev_warp,False,194,False
1761052461.6086707,1761052461.61968,11.009,detect_yolo,True,194,False
1761052461.6206834,1761052461.6206834,0.0,track_bytetrack,False,194,1,False
1761052461.6216834,1761052461.6296854,8.002,cls_turn,True,194,1,False
1761052461.630188,1761052461.636194,6.006,cls_brake,True,194,1,False
1761052461.637194,1761052461.6497018,12.508,traj_predict,True,1,30
1761052461.6627321,1761052461.6637318,1.0,video_write,False,194,False
1761052461.6647322,1761052461.6647322,0.0,frame_read,False,195,False
1761052461.6662369,1761052461.6682417,2.005,bev_warp,False,195,False
1761052461.6717556,1761052461.68378,12.024,detect_yolo,True,195,False
1761052461.6847794,1761052461.6847794,0.0,track_bytetrack,False,195,1,False
1761052461.6857803,1761052461.6918333,6.053,cls_turn,True,195,1,False
1761052461.6928334,1761052461.6978335,5.0,cls_brake,True,195,1,False
1761052461.6988337,1761052461.7089267,10.093,traj_predict,True,1,30
1761052461.7234862,1761052461.7234862,0.0,video_write,False,195,False
1761052461.7244852,1761052461.7244852,0.0,frame_read,False,196,False
1761052461.725486,1761052461.7264853,0.999,bev_warp,False,196,False
1761052461.7299888,1761052461.7399929,10.004,detect_yolo,True,196,False
1761052461.7413607,1761052461.7413607,0.0,track_bytetrack,False,196,1,False
1761052461.742363,1761052461.7483597,5.997,cls_turn,True,196,1,False
1761052461.7498636,1761052461.7548687,5.005,cls_brake,True,196,1,False
1761052461.7558675,1761052461.7671227,11.255,traj_predict,True,1,30
1761052461.7811368,1761052461.7821393,1.003,video_write,False,196,False
1761052461.7831392,1761052461.7831392,0.0,frame_read,False,197,False
1761052461.785139,1761052461.7871394,2.0,bev_warp,False,197,False
1761052461.7906454,1761052461.8021557,11.51,detect_yolo,True,197,False
1761052461.803156,1761052461.803156,0.0,track_bytetrack,False,197,1,False
1761052461.8041558,1761052461.8106613,6.505,cls_turn,True,197,1,False
1761052461.8116612,1761052461.816664,5.003,cls_brake,True,197,1,False
1761052461.817664,1761052461.8281717,10.508,traj_predict,True,1,30
1761052461.8431935,1761052461.8441935,1.0,video_write,False,197,False
1761052461.8441935,1761052461.8441935,0.0,frame_read,False,198,False
1761052461.8461926,1761052461.8471918,0.999,bev_warp,False,198,False
1761052461.8506978,1761052461.8602023,9.505,detect_yolo,True,198,False
1761052461.8612056,1761052461.8622098,1.004,track_bytetrack,False,198,2,False
1761052461.8622098,1761052461.8682659,6.056,cls_turn,True,198,1,False
1761052461.8697712,1761052461.873776,4.005,cls_brake,True,198,1,False
1761052461.8747754,1761052461.886283,11.508,traj_predict,True,1,30
1761052461.9012976,1761052461.9023004,1.003,video_write,False,198,False
1761052461.9033003,1761052461.9033003,0.0,frame_read,False,199,False
1761052461.9043002,1761052461.9063,2.0,bev_warp,False,199,False
1761052461.910812,1761052461.9219232,11.111,detect_yolo,True,199,False
1761052461.9229233,1761052461.9229233,0.0,track_bytetrack,False,199,1,False
1761052461.9239237,1761052461.9309642,7.041,cls_turn,True,199,1,False
1761052461.931964,1761052461.936964,5.0,cls_brake,True,199,1,False
1761052461.9379642,1761052461.9481158,10.152,traj_predict,True,1,30
1761052461.9631345,1761052461.9641345,1.0,video_write,False,199,False
1761052461.9651353,1761052461.9651353,0.0,frame_read,False,200,False
1761052461.9651353,1761052473.4429004,11477.765,stage1_env,True,200,False
1761052473.444428,1761052473.445427,0.999,bev_warp,False,200,False
1761052473.448427,1761052473.461073,12.646,detect_yolo,True,200,False
1761052473.461073,1761052473.4620726,1.0,track_bytetrack,False,200,1,False
1761052473.4620726,1761052473.4705772,8.505,cls_turn,True,200,1,False
1761052473.4705772,1761052473.4755797,5.002,cls_brake,True,200,1,False
1761052473.4755797,1761052473.4880855,12.506,traj_predict,True,1,30
1761052473.5026286,1761052473.5036285,1.0,video_write,False,200,False
1761052473.5046313,1761052473.5046313,0.0,frame_read,False,201,False
1761052473.5056288,1761052473.5076284,2.0,bev_warp,False,201,False
1761052473.5111365,1761052473.5206428,9.506,detect_yolo,True,201,False
1761052473.521643,1761052473.521643,0.0,track_bytetrack,False,201,1,False
1761052473.5226426,1761052473.529643,7.0,cls_turn,True,201,1,False
1761052473.529643,1761052473.5350692,5.426,cls_brake,True,201,1,False
1761052473.5360718,1761052473.5465765,10.505,traj_predict,True,1,30
1761052473.5615902,1761052473.5625927,1.003,video_write,False,201,False
1761052473.563593,1761052473.563593,0.0,frame_read,False,202,False
1761052473.5645928,1761052473.566593,2.0,bev_warp,False,202,False
1761052473.5710986,1761052473.5816092,10.511,detect_yolo,True,202,False
1761052473.5826104,1761052473.5836093,0.999,track_bytetrack,False,202,2,False
1761052473.5836093,1761052473.5901108,6.501,cls_turn,True,202,1,False
1761052473.5911129,1761052473.5961163,5.003,cls_brake,True,202,1,False
1761052473.5971165,1761052473.6066256,9.509,traj_predict,True,1,30
1761052473.6216395,1761052473.6226382,0.999,video_write,False,202,False
1761052473.6226382,1761052473.6226382,0.0,frame_read,False,203,False
1761052473.6236393,1761052473.6266384,2.999,bev_warp,False,203,False
1761052473.6301432,1761052473.6416504,11.507,detect_yolo,True,203,False
1761052473.642653,1761052473.642653,0.0,track_bytetrack,False,203,1,False
1761052473.6436532,1761052473.6501565,6.503,cls_turn,True,203,1,False
1761052473.6511595,1761052473.6561623,5.003,cls_brake,True,203,1,False
1761052473.657162,1761052473.6676707,10.509,traj_predict,True,1,30
1761052473.6796815,1761052473.680685,1.004,video_write,False,203,False
1761052473.680685,1761052473.680685,0.0,frame_read,False,204,False
1761052473.6816876,1761052473.6836877,2.0,bev_warp,False,204,False
1761052473.6876874,1761052473.7017055,14.018,detect_yolo,True,204,False
1761052473.7027054,1761052473.7027054,0.0,track_bytetrack,False,204,1,False
1761052473.703705,1761052473.7172136,13.509,cls_turn,True,204,1,False
1761052473.7182148,1761052473.7277262,9.511,cls_brake,True,204,1,False
1761052473.7287273,1761052473.7397678,11.04,traj_predict,True,1,30
1761052473.752335,1761052473.7533348,1.0,video_write,False,204,False
1761052473.7543347,1761052473.7543347,0.0,frame_read,False,205,False
1761052473.755335,1761052473.7563348,1.0,bev_warp,False,205,False
1761052473.7598379,1761052473.769842,10.004,detect_yolo,True,205,False
1761052473.7708755,1761052473.7708755,0.0,track_bytetrack,False,205,1,False
1761052473.7718732,1761052473.777873,6.0,cls_turn,True,205,1,False
1761052473.778875,1761052473.78338,4.505,cls_brake,True,205,1,False
1761052473.7843807,1761052473.7954056,11.025,traj_predict,True,1,30
1761052473.8104155,1761052473.8104155,0.0,video_write,False,205,False
1761052473.8114188,1761052473.8114188,0.0,frame_read,False,206,False
1761052473.8124216,1761052473.8144217,2.0,bev_warp,False,206,False
1761052473.8174217,1761052473.8269298,9.508,detect_yolo,True,206,False
1761052473.82793,1761052473.82793,0.0,track_bytetrack,False,206,1,False
1761052473.82893,1761052473.8344383,5.508,cls_turn,True,206,1,False
1761052473.835438,1761052473.8399405,4.503,cls_brake,True,206,1,False
1761052473.840945,1761052473.8504508,9.506,traj_predict,True,1,30
1761052473.8629572,1761052473.8639574,1.0,video_write,False,206,False
1761052473.8649585,1761052473.8649585,0.0,frame_read,False,207,False
1761052473.865959,1761052473.8679578,1.999,bev_warp,False,207,False
1761052473.872467,1761052473.8839726,11.506,detect_yolo,True,207,False
1761052473.8849733,1761052473.8849733,0.0,track_bytetrack,False,207,2,False
1761052473.8859754,1761052473.892985,7.01,cls_turn,True,207,1,False
1761052473.892985,1761052473.897985,5.0,cls_brake,True,207,1,False
1761052473.897985,1761052473.9094942,11.509,traj_predict,True,1,30
1761052473.9240983,1761052473.925098,1.0,video_write,False,207,False
1761052473.925098,1761052473.926099,1.001,frame_read,False,208,False
1761052473.927098,1761052473.9280977,1.0,bev_warp,False,208,False
1761052473.932605,1761052473.9441133,11.508,detect_yolo,True,208,False
1761052473.9451137,1761052473.9451137,0.0,track_bytetrack,False,208,1,False
1761052473.9461133,1761052473.9526236,6.51,cls_turn,True,208,1,False
1761052473.9536235,1761052473.9586246,5.001,cls_brake,True,208,1,False
1761052473.9601295,1761052473.9706416,10.512,traj_predict,True,1,30
1761052473.9862492,1761052473.9872482,0.999,video_write,False,208,False
1761052473.9872482,1761052473.9872482,0.0,frame_read,False,209,False
1761052473.9882514,1761052473.990762,2.511,bev_warp,False,209,False
1761052473.9948711,1761052474.0068996,12.028,detect_yolo,True,209,False
1761052474.0078988,1761052474.0078988,0.0,track_bytetrack,False,209,1,False
1761052474.0088987,1761052474.0154047,6.506,cls_turn,True,209,1,False
1761052474.0164075,1761052474.0209117,4.504,cls_brake,True,209,1,False
1761052474.0209117,1761052474.0312967,10.385,traj_predict,True,1,30
1761052474.0468035,1761052474.0478044,1.001,video_write,False,209,False
1761052474.0478044,1761052474.0478044,0.0,frame_read,False,210,False
1761052474.0488038,1761052474.0513146,2.511,bev_warp,False,210,False
1761052474.0553112,1761052474.0678194,12.508,detect_yolo,True,210,False
1761052474.0688179,1761052474.0698187,1.001,track_bytetrack,False,210,1,False
1761052474.0698187,1761052474.0778615,8.043,cls_turn,True,210,1,False
1761052474.0788617,1761052474.0842683,5.407,cls_brake,True,210,1,False
1761052474.0852711,1761052474.0979736,12.702,traj_predict,True,1,30
1761052474.1129997,1761052474.1139994,1.0,video_write,False,210,False
1761052474.1149995,1761052474.1149995,0.0,frame_read,False,211,False
1761052474.115999,1761052474.117998,1.999,bev_warp,False,211,False
1761052474.1215713,1761052474.132085,10.514,detect_yolo,True,211,False
1761052474.133086,1761052474.1340854,0.999,track_bytetrack,False,211,1,False
1761052474.1340854,1761052474.1415973,7.512,cls_turn,True,211,1,False
1761052474.1426027,1761052474.1476023,5.0,cls_brake,True,211,1,False
1761052474.148603,1761052474.1596255,11.023,traj_predict,True,1,30
1761052474.1747143,1761052474.1757143,1.0,video_write,False,211,False
1761052474.1757143,1761052474.1767142,1.0,frame_read,False,212,False
1761052474.1777155,1761052474.1797142,1.999,bev_warp,False,212,False
1761052474.1832216,1761052474.1952329,12.011,detect_yolo,True,212,False
1761052474.1962328,1761052474.1962328,0.0,track_bytetrack,False,212,1,False
1761052474.197233,1761052474.2047424,7.509,cls_turn,True,212,1,False
1761052474.2047424,1761052474.2097425,5.0,cls_brake,True,212,1,False
1761052474.2107725,1761052474.2217891,11.017,traj_predict,True,1,30
1761052474.2372983,1761052474.2382956,0.997,video_write,False,212,False
1761052474.2382956,1761052474.2382956,0.0,frame_read,False,213,False
1761052474.2397997,1761052474.2418041,2.004,bev_warp,False,213,False
1761052474.2458038,1761052474.258891,13.087,detect_yolo,True,213,False
1761052474.2598944,1761052474.2598944,0.0,track_bytetrack,False,213,1,False
1761052474.2609997,1761052474.2679987,6.999,cls_turn,True,213,1,False
1761052474.2695043,1761052474.2755084,6.004,cls_brake,True,213,1,False
1761052474.2765083,1761052474.287579,11.071,traj_predict,True,1,30
1761052474.3026764,1761052474.3026764,0.0,video_write,False,213,False
1761052474.3036766,1761052474.3036766,0.0,frame_read,False,214,False
1761052474.3046765,1761052474.3066761,2.0,bev_warp,False,214,False
1761052474.3111227,1761052474.321631,10.508,detect_yolo,True,214,False
1761052474.3226337,1761052474.3226337,0.0,track_bytetrack,False,214,1,False
1761052474.3236337,1761052474.330697,7.063,cls_turn,True,214,1,False
1761052474.3316963,1761052474.3366961,5.0,cls_brake,True,214,1,False
1761052474.3376966,1761052474.3487437,11.047,traj_predict,True,1,30
1761052474.3627608,1761052474.3637612,1.0,video_write,False,214,False
1761052474.3637612,1761052474.3647606,0.999,frame_read,False,215,False
1761052474.3657603,1761052474.3667607,1.0,bev_warp,False,215,False
1761052474.370262,1761052474.3817751,11.513,detect_yolo,True,215,False
1761052474.3827763,1761052474.3827763,0.0,track_bytetrack,False,215,1,False
1761052474.3837767,1761052474.390281,6.504,cls_turn,True,215,1,False
1761052474.3917854,1761052474.3967912,5.006,cls_brake,True,215,1,False
1761052474.3977923,1761052474.4098115,12.019,traj_predict,True,1,30
1761052474.4253407,1761052474.4263406,1.0,video_write,False,215,False
1761052474.42734,1761052474.42734,0.0,frame_read,False,216,False
1761052474.42834,1761052474.430848,2.508,bev_warp,False,216,False
1761052474.434848,1761052474.4463656,11.518,detect_yolo,True,216,False
1761052474.4473653,1761052474.4473653,0.0,track_bytetrack,False,216,2,False
1761052474.4483664,1761052474.4548843,6.518,cls_turn,True,216,1,False
1761052474.455884,1761052474.4613955,5.512,cls_brake,True,216,1,False
1761052474.462401,1761052474.4729064,10.505,traj_predict,True,1,30
1761052474.486413,1761052474.4874127,1.0,video_write,False,216,False
1761052474.4884126,1761052474.4884126,0.0,frame_read,False,217,False
1761052474.4884126,1761052474.4909203,2.508,bev_warp,False,217,False
1761052474.4934251,1761052474.503934,10.509,detect_yolo,True,217,False
1761052474.503934,1761052474.504934,1.0,track_bytetrack,False,217,1,False
1761052474.504934,1761052474.5124426,7.509,cls_turn,True,217,1,False
1761052474.5124426,1761052474.5175025,5.06,cls_brake,True,217,1,False
1761052474.5185015,1761052474.5295625,11.061,traj_predict,True,1,30
1761052474.5450733,1761052474.546072,0.999,video_write,False,217,False
1761052474.546072,1761052474.546072,0.0,frame_read,False,218,False
1761052474.5470734,1761052474.5480752,1.002,bev_warp,False,218,False
1761052474.5525837,1761052474.5646102,12.027,detect_yolo,True,218,False
1761052474.5656111,1761052474.5656111,0.0,track_bytetrack,False,218,1,False
1761052474.5666122,1761052474.5736797,7.067,cls_turn,True,218,1,False
1761052474.5736797,1761052474.5796788,5.999,cls_brake,True,218,1,False
1761052474.580181,1761052474.5906935,10.513,traj_predict,True,1,30
1761052474.606709,1761052474.607709,1.0,video_write,False,218,False
1761052474.607709,1761052474.60871,1.001,frame_read,False,219,False
1761052474.6097107,1761052474.6112175,1.507,bev_warp,False,219,False
1761052474.6152167,1761052474.626836,11.619,detect_yolo,True,219,False
1761052474.6278365,1761052474.6278365,0.0,track_bytetrack,False,219,1,False
1761052474.6288364,1761052474.6353428,6.506,cls_turn,True,219,1,False
1761052474.6363423,1761052474.640853,4.511,cls_brake,True,219,1,False
1761052474.6418514,1761052474.6535175,11.666,traj_predict,True,1,30
1761052474.665024,1761052474.666024,1.0,video_write,False,219,False
1761052474.666024,1761052474.666024,0.0,frame_read,False,220,False
1761052474.6670249,1761052474.668024,0.999,bev_warp,False,220,False
1761052474.6715324,1761052474.6826465,11.114,detect_yolo,True,220,False
1761052474.683646,1761052474.684647,1.001,track_bytetrack,False,220,1,False
1761052474.684647,1761052474.6907027,6.056,cls_turn,True,220,1,False
1761052474.6922054,1761052474.697209,5.003,cls_brake,True,220,1,False
1761052474.6982088,1761052474.709716,11.507,traj_predict,True,1,30
1761052474.7237325,1761052474.7247324,1.0,video_write,False,220,False
1761052474.7257326,1761052474.7257326,0.0,frame_read,False,221,False
1761052474.7267325,1761052474.7287323,2.0,bev_warp,False,221,False
1761052474.7322407,1761052474.746748,14.507,detect_yolo,True,221,False
1761052474.7477484,1761052474.7477484,0.0,track_bytetrack,False,221,1,False
1761052474.7477484,1761052474.755254,7.506,cls_turn,True,221,1,False
1761052474.7562547,1761052474.7607605,4.506,cls_brake,True,221,1,False
1761052474.761761,1761052474.7732673,11.506,traj_predict,True,1,30
1761052474.7847743,1761052474.7857738,0.999,video_write,False,221,False
1761052474.7867737,1761052474.7867737,0.0,frame_read,False,222,False
1761052474.7877736,1761052474.789774,2.0,bev_warp,False,222,False
1761052474.7937846,1761052474.8052926,11.508,detect_yolo,True,222,False
1761052474.8062925,1761052474.8062925,0.0,track_bytetrack,False,222,1,False
1761052474.8072925,1761052474.8138015,6.509,cls_turn,True,222,1,False
1761052474.8148015,1761052474.8203034,5.502,cls_brake,True,222,1,False
1761052474.8213067,1761052474.831819,10.512,traj_predict,True,1,30
1761052474.8443267,1761052474.8453267,1.0,video_write,False,222,False
1761052474.8463268,1761052474.8463268,0.0,frame_read,False,223,False
1761052474.8473272,1761052474.848327,1.0,bev_warp,False,223,False
1761052474.8518353,1761052474.8613405,9.505,detect_yolo,True,223,False
1761052474.8623443,1761052474.8623443,0.0,track_bytetrack,False,223,1,False
1761052474.863343,1761052474.8698454,6.502,cls_turn,True,223,1,False
1761052474.8708484,1761052474.8778534,7.005,cls_brake,True,223,1,False
1761052474.8788538,1761052474.8898752,11.021,traj_predict,True,1,30
1761052474.902894,1761052474.902894,0.0,video_write,False,223,False
1761052474.903894,1761052474.903894,0.0,frame_read,False,224,False
1761052474.904895,1761052474.906894,1.999,bev_warp,False,224,False
1761052474.9114013,1761052474.9219072,10.506,detect_yolo,True,224,False
1761052474.9229074,1761052474.9229074,0.0,track_bytetrack,False,224,1,False
1761052474.9239082,1761052474.9299076,5.999,cls_turn,True,224,1,False
1761052474.9304101,1761052474.9344156,4.005,cls_brake,True,224,1,False
1761052474.9354162,1761052474.944924,9.508,traj_predict,True,1,30
1761052474.9564333,1761052474.9574335,1.0,video_write,False,224,False
1761052474.9584327,1761052474.9584327,0.0,frame_read,False,225,False
1761052474.959434,1761052474.9619405,2.506,bev_warp,False,225,False
1761052474.9649403,1761052474.9865358,21.595,detect_yolo,True,225,False
1761052474.9875376,1761052474.9875376,0.0,track_bytetrack,False,225,1,False
1761052474.9885375,1761052474.9946177,6.08,cls_turn,True,225,1,False
1761052474.9956198,1761052475.0006814,5.062,cls_brake,True,225,1,False
1761052475.0016809,1761052475.0187945,17.114,traj_predict,True,1,30
1761052475.0304356,1761052475.032438,2.002,video_write,False,225,False
1761052475.0334377,1761052475.0334377,0.0,frame_read,False,226,False
1761052475.0344355,1761052475.0364356,2.0,bev_warp,False,226,False
1761052475.0409417,1761052475.0514476,10.506,detect_yolo,True,226,False
1761052475.0524504,1761052475.0524504,0.0,track_bytetrack,False,226,1,False
1761052475.0534503,1761052475.059505,6.055,cls_turn,True,226,1,False
1761052475.0605655,1761052475.0656176,5.052,cls_brake,True,226,1,False
1761052475.0666182,1761052475.0776508,11.033,traj_predict,True,1,30
1761052475.092675,1761052475.0936954,1.02,video_write,False,226,False
1761052475.0946944,1761052475.0946944,0.0,frame_read,False,227,False
1761052475.095694,1761052475.0976937,2.0,bev_warp,False,227,False
1761052475.1012008,1761052475.1127093,11.508,detect_yolo,True,227,False
1761052475.1137092,1761052475.1147096,1.0,track_bytetrack,False,227,1,False
1761052475.1147096,1761052475.1218684,7.159,cls_turn,True,227,1,False
1761052475.1228685,1761052475.127869,5.0,cls_brake,True,227,1,False
1761052475.128869,1761052475.13988,11.011,traj_predict,True,1,30
1761052475.1543937,1761052475.1553938,1.0,video_write,False,227,False
1761052475.1553938,1761052475.1553938,0.0,frame_read,False,228,False
1761052475.1573937,1761052475.1583936,1.0,bev_warp,False,228,False
1761052475.162902,1761052475.1744125,11.51,detect_yolo,True,228,False
1761052475.175413,1761052475.175413,0.0,track_bytetrack,False,228,1,False
1761052475.1764123,1761052475.1829202,6.508,cls_turn,True,228,1,False
1761052475.1839201,1761052475.1889205,5.0,cls_brake,True,228,1,False
1761052475.1904247,1761052475.2014441,11.019,traj_predict,True,1,30
1761052475.213955,1761052475.2149549,1.0,video_write,False,228,False
1761052475.2149549,1761052475.2149549,0.0,frame_read,False,229,False
1761052475.215955,1761052475.2179549,2.0,bev_warp,False,229,False
1761052475.2204602,1761052475.23103,10.57,detect_yolo,True,229,False
1761052475.2320325,1761052475.2330327,1.0,track_bytetrack,False,229,2,False
1761052475.2330327,1761052475.2395346,6.502,cls_turn,True,229,1,False
1761052475.2395346,1761052475.2445397,5.005,cls_brake,True,229,1,False
1761052475.2455397,1761052475.2560477,10.508,traj_predict,True,1,30
1761052475.2685575,1761052475.2695584,1.001,video_write,False,229,False
1761052475.2695584,1761052475.2695584,0.0,frame_read,False,230,False
1761052475.2716022,1761052475.2736013,1.999,bev_warp,False,230,False
1761052475.276601,1761052475.2881098,11.509,detect_yolo,True,230,False
1761052475.2881098,1761052475.289612,1.502,track_bytetrack,False,230,1,False
1761052475.289612,1761052475.2971218,7.51,cls_turn,True,230,1,False
1761052475.2971218,1761052475.3026302,5.508,cls_brake,True,230,1,False
1761052475.3046303,1761052475.3181386,13.508,traj_predict,True,1,30
1761052475.3276467,1761052475.328647,1.0,video_write,False,230,False
1761052475.328647,1761052475.328647,0.0,frame_read,False,231,False
1761052475.3301492,1761052475.3311527,1.004,bev_warp,False,231,False
1761052475.3351552,1761052475.3486633,13.508,detect_yolo,True,231,False
1761052475.3496633,1761052475.3501656,0.502,track_bytetrack,False,231,2,False
1761052475.3501656,1761052475.3581715,8.006,cls_turn,True,231,1,False
1761052475.3581715,1761052475.3646817,6.51,cls_brake,True,231,1,False
1761052475.3656821,1761052475.378197,12.515,traj_predict,True,1,30
1761052475.3912222,1761052475.392222,1.0,video_write,False,231,False
1761052475.3932223,1761052475.3932223,0.0,frame_read,False,232,False
1761052475.393727,1761052475.3957317,2.005,bev_warp,False,232,False
1761052475.400237,1761052475.4107552,10.518,detect_yolo,True,232,False
1761052475.4117582,1761052475.4117582,0.0,track_bytetrack,False,232,2,False
1761052475.412758,1761052475.418758,6.0,cls_turn,True,232,1,False
1761052475.419758,1761052475.425268,5.51,cls_brake,True,232,1,False
1761052475.4262676,1761052475.4397767,13.509,traj_predict,True,1,30
1761052475.4554694,1761052475.4564698,1.0,video_write,False,232,False
1761052475.4564698,1761052475.4564698,0.0,frame_read,False,233,False
1761052475.457469,1761052475.4594707,2.002,bev_warp,False,233,False
1761052475.463839,1761052475.4759395,12.1,detect_yolo,True,233,False
1761052475.47694,1761052475.4779403,1.0,track_bytetrack,False,233,1,False
1761052475.4779403,1761052475.4854536,7.513,cls_turn,True,233,1,False
1761052475.4864538,1761052475.4914908,5.037,cls_brake,True,233,1,False
1761052475.492491,1761052475.5065396,14.049,traj_predict,True,1,30
1761052475.521557,1761052475.521557,0.0,video_write,False,233,False
1761052475.52256,1761052475.52256,0.0,frame_read,False,234,False
1761052475.5235612,1761052475.5255592,1.998,bev_warp,False,234,False
1761052475.52856,1761052475.5380683,9.508,detect_yolo,True,234,False
1761052475.5395703,1761052475.5405738,1.004,track_bytetrack,False,234,3,False
1761052475.5405738,1761052475.5475767,7.003,cls_turn,True,234,1,False
1761052475.5475767,1761052475.5520866,4.51,cls_brake,True,234,1,False
1761052475.5530865,1761052475.5675957,14.509,traj_predict,True,1,30
1761052475.5826185,1761052475.5836182,1.0,video_write,False,234,False
1761052475.5846176,1761052475.5846176,0.0,frame_read,False,235,False
1761052475.585618,1761052475.5876179,2.0,bev_warp,False,235,False
1761052475.5921235,1761052475.6036568,11.533,detect_yolo,True,235,False
1761052475.604657,1761052475.6056566,1.0,track_bytetrack,False,235,2,False
1761052475.6066568,1761052475.614166,7.509,cls_turn,True,235,1,False
1761052475.6151664,1761052475.6196718,4.505,cls_brake,True,235,1,False
1761052475.6206765,1761052475.6351833,14.507,traj_predict,True,1,30
1761052475.6371858,1761052475.6447027,7.517,cls_turn,True,235,33,False
1761052475.6457026,1761052475.651205,5.502,cls_brake,True,235,33,False
1761052475.6532075,1761052475.6667166,13.509,traj_predict,True,33,30
1761052475.6867332,1761052475.6877332,1.0,video_write,False,235,False
1761052475.6887333,1761052475.6887333,0.0,frame_read,False,236,False
1761052475.6902359,1761052475.6922388,2.003,bev_warp,False,236,False
1761052475.6957445,1761052475.7082524,12.508,detect_yolo,True,236,False
1761052475.7082524,1761052475.7082524,0.0,track_bytetrack,False,236,1,False
1761052475.709755,1761052475.7177606,8.006,cls_turn,True,236,1,False
1761052475.7177606,1761052475.7222748,4.514,cls_brake,True,236,1,False
1761052475.7232754,1761052475.738366,15.09,traj_predict,True,1,30
1761052475.7538466,1761052475.754846,0.999,video_write,False,236,False
1761052475.754846,1761052475.754846,0.0,frame_read,False,237,False
1761052475.7568471,1761052475.7588446,1.997,bev_warp,False,237,False
1761052475.7623584,1761052475.7738748,11.516,detect_yolo,True,237,False
1761052475.7748756,1761052475.7758758,1.0,track_bytetrack,False,237,1,False
1761052475.7758758,1761052475.7829003,7.025,cls_turn,True,237,1,False
1761052475.7839017,1761052475.7889001,4.998,cls_brake,True,237,1,False
1761052475.7899005,1761052475.804464,14.564,traj_predict,True,1,30
1761052475.8204842,1761052475.8214834,0.999,video_write,False,237,False
1761052475.8214834,1761052475.8214834,0.0,frame_read,False,238,False
1761052475.8224876,1761052475.824487,1.999,bev_warp,False,238,False
1761052475.8284874,1761052475.8405118,12.024,detect_yolo,True,238,False
1761052475.8415124,1761052475.8415124,0.0,track_bytetrack,False,238,1,False
1761052475.8425176,1761052475.8495176,7.0,cls_turn,True,238,1,False
1761052475.8500228,1761052475.8550344,5.012,cls_brake,True,238,1,False
1761052475.8560352,1761052475.8706386,14.603,traj_predict,True,1,30
1761052475.8861454,1761052475.887145,1.0,video_write,False,238,False
1761052475.887145,1761052475.887145,0.0,frame_read,False,239,False
1761052475.8881462,1761052475.8906543,2.508,bev_warp,False,239,False
1761052475.8941596,1761052475.9056714,11.512,detect_yolo,True,239,False
